temperature_c,perceived_temperature_c,humidity,windspeed_kmh,conditions,season,is_holiday,is_weekend,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos
20.2,22.0,78.0,17.0,clear,Spring,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
20.2,23.0,73.0,13.0,clear,Spring,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
20.2,23.0,69.0,9.0,clear,Spring,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
20.2,23.0,73.0,15.0,clear,Spring,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
18.3,19.0,88.0,9.0,light_rain,Spring,0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
18.3,19.0,88.0,9.0,light_rain,Spring,0,0,-0.866025403784439,0.49999999999999933,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
16.4,17.0,88.0,0.0,clear,Spring,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
16.4,17.0,83.0,0.0,clear,Spring,0,0,-0.5000000000000012,0.8660254037844379,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
16.4,17.0,94.0,6.0,clear,Spring,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
16.4,17.0,94.0,7.0,clear,Spring,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
15.5,16.0,94.0,0.0,clear,Spring,0,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
15.5,16.0,94.0,0.0,clear,Spring,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
14.6,15.0,100.0,0.0,clear,Spring,0,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
14.6,15.0,94.0,0.0,clear,Spring,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
14.6,15.0,94.0,0.0,clear,Spring,0,0,0.9659258262890682,0.25881904510252096,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
15.5,16.0,94.0,0.0,clouds,Spring,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
15.5,16.0,100.0,0.0,clouds,Spring,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
16.4,17.0,88.0,0.0,clouds,Spring,0,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
17.4,18.0,88.0,6.0,clouds,Spring,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
17.4,18.0,83.0,0.0,clouds,Spring,0,0,0.5000000000000003,-0.8660254037844385,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
17.4,18.0,88.0,11.0,light_rain,Spring,0,0,0.25881904510252146,-0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
19.3,20.0,78.0,7.0,clouds,Spring,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
19.3,20.0,64.0,17.0,light_rain,Spring,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
17.4,18.0,73.0,13.0,light_rain,Spring,0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
18.3,19.0,78.0,11.0,clear,Spring,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
19.3,20.0,64.0,13.0,clear,Spring,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
18.3,19.0,78.0,11.0,clear,Spring,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
20.2,25.0,55.0,11.0,clear,Spring,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
19.3,20.0,60.0,9.0,clear,Spring,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
17.4,18.0,77.0,19.0,clear,Spring,0,0,-0.866025403784439,0.49999999999999933,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
17.4,18.0,77.0,19.0,clear,Spring,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
15.5,16.0,82.0,20.0,light_rain,Spring,0,0,-0.5000000000000012,0.8660254037844379,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
14.6,15.0,94.0,0.0,clear,Spring,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
13.6,14.0,94.0,6.0,clear,Spring,0,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
13.6,14.0,100.0,0.0,clear,Spring,0,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
12.7,13.0,100.0,6.0,clear,Spring,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
12.7,13.0,100.0,0.0,clear,Spring,0,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
12.7,13.0,94.0,6.0,clear,Spring,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
12.7,13.0,94.0,7.0,clear,Spring,0,1,0.9659258262890682,0.25881904510252096,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
13.6,14.0,88.0,7.0,clear,Spring,0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
15.5,16.0,77.0,11.0,clear,Spring,0,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
17.4,18.0,68.0,0.0,clear,Spring,0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
17.4,18.0,68.0,15.0,clear,Spring,0,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
18.3,19.0,64.0,13.0,clear,Spring,0,1,0.5000000000000003,-0.8660254037844385,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
19.3,20.0,60.0,13.0,clouds,Spring,0,1,0.25881904510252146,-0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
20.2,25.0,56.0,17.0,clouds,Spring,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
20.2,25.0,56.0,19.0,light_rain,Spring,0,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
21.1,25.0,53.0,15.0,clear,Spring,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
20.2,25.0,56.0,13.0,clouds,Spring,0,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
20.2,25.0,53.0,11.0,clouds,Spring,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
21.1,25.0,53.0,0.0,clear,Spring,0,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
20.2,25.0,56.0,11.0,clear,Spring,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
19.3,20.0,64.0,6.0,clear,Spring,0,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
19.3,20.0,64.0,7.0,clear,Spring,0,1,-0.866025403784439,0.49999999999999933,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
18.3,19.0,64.0,7.0,clear,Spring,0,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
17.4,18.0,73.0,0.0,clear,Spring,0,1,-0.5000000000000012,0.8660254037844379,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
16.4,17.0,72.0,11.0,clear,Spring,0,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
16.4,17.0,77.0,7.0,clear,Spring,0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
16.4,17.0,72.0,0.0,clear,Spring,0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
16.4,17.0,72.0,7.0,clear,Spring,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
14.6,15.0,82.0,7.0,clear,Spring,0,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
13.6,14.0,88.0,9.0,clear,Spring,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
13.6,14.0,88.0,7.0,clear,Spring,0,1,0.9659258262890682,0.25881904510252096,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
15.5,16.0,82.0,9.0,clear,Spring,0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
17.4,18.0,73.0,9.0,clear,Spring,0,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
18.3,19.0,68.0,19.0,clear,Spring,0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
20.2,24.0,64.0,15.0,clear,Spring,0,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
21.1,24.0,61.0,7.0,clear,Spring,0,1,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
22.1,25.0,53.0,9.0,clear,Spring,0,1,0.25881904510252146,-0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
23.0,25.0,50.0,0.0,clear,Spring,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
24.9,26.0,45.0,0.0,clear,Spring,0,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
25.8,27.0,42.0,0.0,clear,Spring,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
25.8,27.0,45.0,17.0,clear,Spring,0,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
25.8,27.0,39.0,17.0,clouds,Spring,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
25.8,27.0,42.0,11.0,clouds,Spring,0,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
24.9,26.0,45.0,11.0,clouds,Spring,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
24.0,26.0,47.0,11.0,clear,Spring,0,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
21.1,24.0,61.0,0.0,clear,Spring,0,1,-0.866025403784439,0.49999999999999933,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
21.1,24.0,61.0,7.0,clear,Spring,0,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
20.2,23.0,69.0,9.0,clear,Spring,0,1,-0.5000000000000012,0.8660254037844379,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
19.3,20.0,78.0,6.0,clear,Spring,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385
17.4,18.0,88.0,11.0,clear,Spring,0,1,0.0,1.0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
16.4,17.0,94.0,9.0,clear,Spring,0,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
16.4,17.0,94.0,7.0,clear,Spring,0,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
15.5,16.0,100.0,7.0,clear,Spring,0,1,0.7071067811865475,0.7071067811865476,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
15.5,16.0,100.0,0.0,clear,Spring,0,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
15.5,16.0,100.0,7.0,clear,Spring,0,1,0.9659258262890682,0.25881904510252096,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
16.4,17.0,94.0,7.0,clear,Spring,0,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
17.4,18.0,88.0,7.0,clear,Spring,0,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
20.2,23.0,73.0,6.0,clear,Spring,0,1,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
21.1,24.0,69.0,7.0,clear,Spring,0,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
22.1,24.0,65.0,9.0,clear,Spring,0,1,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
24.9,27.0,54.0,13.0,clear,Spring,0,1,0.25881904510252146,-0.9659258262890681,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
25.8,28.0,51.0,13.0,clouds,Spring,0,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
23.0,25.0,54.0,15.0,clouds,Spring,0,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
21.1,24.0,69.0,13.0,light_rain,Spring,0,1,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
23.0,25.0,61.0,11.0,clouds,Spring,0,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
24.0,26.0,61.0,9.0,clear,Spring,0,1,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
24.9,27.0,58.0,17.0,clear,Spring,0,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
23.0,25.0,61.0,15.0,clear,Spring,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
23.0,25.0,61.0,13.0,clear,Spring,0,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
22.1,24.0,65.0,11.0,clear,Spring,0,1,-0.866025403784439,0.49999999999999933,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
21.1,23.0,73.0,13.0,clear,Spring,0,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
20.2,21.0,83.0,9.0,clear,Spring,0,1,-0.5000000000000012,0.8660254037844379,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
19.3,20.0,83.0,9.0,clouds,Spring,0,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385
18.3,19.0,88.0,9.0,clouds,Spring,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
18.3,19.0,88.0,7.0,clear,Spring,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
18.3,19.0,88.0,11.0,light_rain,Spring,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
17.4,18.0,94.0,11.0,light_rain,Spring,0,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
17.4,18.0,94.0,0.0,clouds,Spring,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
17.4,18.0,94.0,0.0,clouds,Spring,0,0,0.9659258262890682,0.25881904510252096,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
17.4,18.0,100.0,0.0,clouds,Spring,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
18.3,19.0,94.0,7.0,clouds,Spring,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
20.2,20.0,88.0,13.0,clear,Spring,0,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
20.2,20.0,88.0,15.0,clear,Spring,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
23.0,25.0,74.0,20.0,clear,Spring,0,0,0.5000000000000003,-0.8660254037844385,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
24.0,26.0,69.0,26.0,clear,Spring,0,0,0.25881904510252146,-0.9659258262890681,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
24.0,26.0,69.0,26.0,clear,Spring,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
26.8,29.0,58.0,28.0,clouds,Spring,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
25.8,29.0,62.0,35.0,clouds,Spring,0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
25.8,29.0,62.0,30.0,clouds,Spring,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
25.8,29.0,62.0,20.0,clouds,Spring,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
25.8,29.0,70.0,26.0,light_rain,Spring,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
24.9,28.0,74.0,19.0,clear,Spring,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
24.9,28.0,74.0,15.0,clear,Spring,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
22.1,22.0,83.0,15.0,clear,Spring,0,0,-0.866025403784439,0.49999999999999933,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
22.1,22.0,89.0,15.0,clear,Spring,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
21.1,20.0,94.0,15.0,clear,Spring,0,0,-0.5000000000000012,0.8660254037844379,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
21.1,21.0,88.0,13.0,clouds,Spring,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385
20.2,18.0,94.0,13.0,clouds,Spring,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385
20.2,18.0,94.0,11.0,clouds,Spring,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385
20.2,18.0,94.0,13.0,clouds,Spring,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385
19.3,20.0,94.0,7.0,clouds,Spring,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385
